,spent_rate,customer_state,customer_city,customer_count,total_spent,customer_count_percent,total_spent_percent
6493,low,PR,pirai do sul,2,82.4,0.0021021210401294906,0.000753120385229705
6494,low,CE,icapui,2,82.35,0.0021021210401294906,0.0007526633947046869
6495,low,SP,itapui,2,82.3,0.0021021210401294906,0.0007522064041796688
6496,low,SE,estancia,2,82.25999999999999,0.0021021210401294906,0.0007518408117596544
6497,low,SC,ipumirim,3,82.22,0.003153181560194236,0.00075147521933964
6498,low,RN,macaiba,2,81.99000000000001,0.0021021210401294906,0.0007493730629245573
6499,low,SP,conchas,2,81.99,0.0021021210401294906,0.0007493730629245571
6500,med,SP,santa salete,1,81.99,0.0010510605200647453,0.0007493730629245571
6501,low,SP,santa barbara d oeste,3,81.92,0.003153181560194236,0.000748733276189532
6502,low,PR,floresta,2,81.89,0.0021021210401294906,0.0007484590818745211
6503,low,SC,sideropolis,2,81.8,0.0021021210401294906,0.0007476364989294886
6504,low,SP,tabatinga,3,81.78999999999999,0.003153181560194236,0.000747545100824485
6505,low,SP,candido rodrigues,2,81.78999999999999,0.0021021210401294906,0.000747545100824485
6506,low,MG,rio preto,3,81.78,0.003153181560194236,0.0007474537027194815
6507,med,SP,ipua,1,81.7,0.0010510605200647453,0.0007467225178794527
6508,low,SP,biritiba-mirim,3,81.5,0.003153181560194236,0.0007448945557793805
6509,med,CE,assare,1,81.0,0.0010510605200647453,0.0007403246505292003
6510,med,MG,santana dos montes,1,81.0,0.0010510605200647453,0.0007403246505292003
6511,med,PR,ipiranga,1,80.99000000000001,0.0010510605200647453,0.0007402332524241968
6512,med,RJ,carapebus,1,80.99,0.0010510605200647453,0.0007402332524241966
6513,low,CE,ipu,2,80.98,0.0021021210401294906,0.0007401418543191931
6514,low,BA,piata,2,80.97999999999999,0.0021021210401294906,0.000740141854319193
6515,low,MG,bias fortes,2,80.9,0.0021021210401294906,0.0007394106694791643
6516,low,SP,nazare paulista,2,80.85,0.0021021210401294906,0.0007389536789541461
6517,low,ES,mantenopolis,2,80.8,0.0021021210401294906,0.0007384966884291281
6518,low,MG,nova ponte,2,80.8,0.0021021210401294906,0.0007384966884291281
6519,low,PR,lapa,3,80.78999999999999,0.003153181560194236,0.0007384052903241245
6520,low,PR,pien,2,80.6,0.0021021210401294906,0.000736668726329056
6521,low,BA,ipiau,2,80.4,0.0021021210401294906,0.0007348407642289841
6522,med,RS,seberi,1,80.4,0.0010510605200647453,0.0007348407642289841
6523,low,PR,nova prata do iguacu,3,80.18,0.003153181560194236,0.0007328300059189048
6524,low,MG,muzambinho,2,80.13,0.0021021210401294906,0.0007323730153938866
6525,med,RS,planalto,1,80.1,0.0010510605200647453,0.0007320988210788758
6526,low,BA,tanhacu,2,80.09,0.0021021210401294906,0.0007320074229738723
6527,low,PR,nova esperanca,2,80.08,0.0021021210401294906,0.0007319160248688686
6528,med,MA,sao joao do paraiso,1,80.04,0.0010510605200647453,0.0007315504324488543
6529,low,RJ,governador portela,2,80.0,0.0021021210401294906,0.0007311848400288398
6530,med,MT,barra do bugres,1,80.0,0.0010510605200647453,0.0007311848400288398
6531,med,PB,assuncao,1,80.0,0.0010510605200647453,0.0007311848400288398
6532,med,PR,cafeara,1,80.0,0.0010510605200647453,0.0007311848400288398
6533,med,PR,perobal,1,80.0,0.0010510605200647453,0.0007311848400288398
6534,med,RN,sao paulo do potengi,1,80.0,0.0010510605200647453,0.0007311848400288398
6535,med,SE,monte alegre de sergipe,1,80.0,0.0010510605200647453,0.0007311848400288398
6536,med,BA,alcobaca,1,79.99,0.0010510605200647453,0.0007310934419238361
6537,med,BA,ibipitanga,1,79.99,0.0010510605200647453,0.0007310934419238361
6538,med,BA,tabocas do brejo velho,1,79.99,0.0010510605200647453,0.0007310934419238361
6539,med,CE,ico,1,79.99,0.0010510605200647453,0.0007310934419238361
6540,med,CE,itapaje,1,79.99,0.0010510605200647453,0.0007310934419238361
6541,med,CE,maranguape,1,79.99,0.0010510605200647453,0.0007310934419238361
6542,med,MA,campestre do maranhao,1,79.99,0.0010510605200647453,0.0007310934419238361
6543,med,MG,ewbank da camara,1,79.99,0.0010510605200647453,0.0007310934419238361
6544,med,MG,gameleiras,1,79.99,0.0010510605200647453,0.0007310934419238361
6545,med,MG,goiabeira,1,79.99,0.0010510605200647453,0.0007310934419238361
6546,med,PB,junco do serido,1,79.99,0.0010510605200647453,0.0007310934419238361
6547,med,PE,cha de alegria,1,79.99,0.0010510605200647453,0.0007310934419238361
6548,med,PR,general carneiro,1,79.99,0.0010510605200647453,0.0007310934419238361
6549,med,RN,frutuoso gomes,1,79.99,0.0010510605200647453,0.0007310934419238361
6550,med,RS,barao do triunfo,1,79.99,0.0010510605200647453,0.0007310934419238361
6551,med,SC,coronel freitas,1,79.99,0.0010510605200647453,0.0007310934419238361
6552,med,SC,ilhota,1,79.99,0.0010510605200647453,0.0007310934419238361
6553,med,SE,nossa senhora de lourdes,1,79.99,0.0010510605200647453,0.0007310934419238361
6554,med,SP,iaras,1,79.99,0.0010510605200647453,0.0007310934419238361
6555,low,MG,juruaia,2,79.98,0.0021021210401294906,0.0007310020438188326
6556,low,MG,materlandia,2,79.98,0.0021021210401294906,0.0007310020438188326
6557,med,PR,mandirituba,1,79.98,0.0010510605200647453,0.0007310020438188326
6558,med,RS,monte belo do sul,1,79.98,0.0010510605200647453,0.0007310020438188326
6559,med,SP,lagoinha,1,79.98,0.0010510605200647453,0.0007310020438188326
6560,low,MG,fervedouro,2,79.97,0.0021021210401294906,0.000730910645713829
6561,low,SP,santo anastacio,2,79.97,0.0021021210401294906,0.000730910645713829
6562,low,SC,canelinha,2,79.94,0.0021021210401294906,0.0007306364513988181
6563,low,RJ,cardoso moreira,2,79.9,0.0021021210401294906,0.0007302708589788038
6564,med,AL,novo lino,1,79.9,0.0010510605200647453,0.0007302708589788038
6565,med,AM,humaita,1,79.9,0.0010510605200647453,0.0007302708589788038
6566,med,BA,andarai,1,79.9,0.0010510605200647453,0.0007302708589788038
6567,med,BA,candido sales,1,79.9,0.0010510605200647453,0.0007302708589788038
6568,med,BA,filadelfia,1,79.9,0.0010510605200647453,0.0007302708589788038
6569,med,BA,mascote,1,79.9,0.0010510605200647453,0.0007302708589788038
6570,med,BA,sao francisco do conde,1,79.9,0.0010510605200647453,0.0007302708589788038
6571,med,BA,valente,1,79.9,0.0010510605200647453,0.0007302708589788038
6572,med,ES,paraju,1,79.9,0.0010510605200647453,0.0007302708589788038
6573,med,ES,ponto belo,1,79.9,0.0010510605200647453,0.0007302708589788038
6574,med,MA,nova olinda do maranhao,1,79.9,0.0010510605200647453,0.0007302708589788038
6575,med,MA,santa luzia do parua,1,79.9,0.0010510605200647453,0.0007302708589788038
6576,med,MA,vargem grande,1,79.9,0.0010510605200647453,0.0007302708589788038
6577,med,MG,araujos,1,79.9,0.0010510605200647453,0.0007302708589788038
6578,med,MG,campo azul,1,79.9,0.0010510605200647453,0.0007302708589788038
6579,med,MG,carmo do paranaiba,1,79.9,0.0010510605200647453,0.0007302708589788038
6580,med,MG,cruzeiro da fortaleza,1,79.9,0.0010510605200647453,0.0007302708589788038
6581,med,MG,dionisio,1,79.9,0.0010510605200647453,0.0007302708589788038
6582,med,MG,jequitinhonha,1,79.9,0.0010510605200647453,0.0007302708589788038
6583,med,MG,olaria,1,79.9,0.0010510605200647453,0.0007302708589788038
6584,med,MG,rio preto,1,79.9,0.0010510605200647453,0.0007302708589788038
6585,med,PB,areia,1,79.9,0.0010510605200647453,0.0007302708589788038
6586,med,PE,inaja,1,79.9,0.0010510605200647453,0.0007302708589788038
6587,med,PR,campo bonito,1,79.9,0.0010510605200647453,0.0007302708589788038
6588,med,PR,quatigua,1,79.9,0.0010510605200647453,0.0007302708589788038
6589,med,PR,querencia do norte,1,79.9,0.0010510605200647453,0.0007302708589788038
6590,med,RJ,sao jose do turvo,1,79.9,0.0010510605200647453,0.0007302708589788038
6591,med,RN,joao camara,1,79.9,0.0010510605200647453,0.0007302708589788038
6592,med,RS,dezesseis de novembro,1,79.9,0.0010510605200647453,0.0007302708589788038
6593,med,RS,ilopolis,1,79.9,0.0010510605200647453,0.0007302708589788038
6594,med,RS,jaguari,1,79.9,0.0010510605200647453,0.0007302708589788038
6595,med,RS,nova palma,1,79.9,0.0010510605200647453,0.0007302708589788038
6596,med,RS,rio dos indios,1,79.9,0.0010510605200647453,0.0007302708589788038
6597,med,RS,roque gonzales,1,79.9,0.0010510605200647453,0.0007302708589788038
6598,med,RS,toropi,1,79.9,0.0010510605200647453,0.0007302708589788038
6599,med,SC,paraiso,1,79.9,0.0010510605200647453,0.0007302708589788038
6600,med,SP,gaviao peixoto,1,79.9,0.0010510605200647453,0.0007302708589788038
6601,med,SP,sarapui,1,79.9,0.0010510605200647453,0.0007302708589788038
6602,med,SP,ubirajara,1,79.9,0.0010510605200647453,0.0007302708589788038
6603,low,PB,cuite,2,79.89,0.0021021210401294906,0.0007301794608738001
6604,low,RJ,cambuci,2,79.89,0.0021021210401294906,0.0007301794608738001
6605,low,RO,colorado do oeste,2,79.89,0.0021021210401294906,0.0007301794608738001
6606,low,RS,santana da boa vista,2,79.89,0.0021021210401294906,0.0007301794608738001
6607,low,BA,elisio medrado,2,79.82,0.0021021210401294906,0.0007295396741387748
6608,low,MT,juara,2,79.8,0.0021021210401294906,0.0007293568779287677
6609,low,RS,anta gorda,2,79.8,0.0021021210401294906,0.0007293568779287677
6610,low,SP,guara,2,79.8,0.0021021210401294906,0.0007293568779287677
6611,med,CE,sao goncalo do amarante,1,79.8,0.0010510605200647453,0.0007293568779287677
6612,med,PR,eneas marques,1,79.8,0.0010510605200647453,0.0007293568779287677
6613,low,MG,candeias,3,79.78999999999999,0.003153181560194236,0.000729265479823764
6614,low,MG,piumhi,2,79.75,0.0021021210401294906,0.0007288998874037496
6615,med,SC,garuva,1,79.59,0.0010510605200647453,0.0007274375177236921
6616,low,SC,irani,2,79.49,0.0021021210401294906,0.0007265235366736559
6617,med,MG,careacu,1,79.49,0.0010510605200647453,0.0007265235366736559
6618,med,SC,sao ludgero,1,79.4,0.0010510605200647453,0.0007257009537286235
6619,low,CE,tiangua,2,79.2,0.0021021210401294906,0.0007238729916285514
6620,med,CE,banabuiu,1,79.0,0.0010510605200647453,0.0007220450295284793
6621,med,CE,milagres,1,79.0,0.0010510605200647453,0.0007220450295284793
6622,med,GO,divinopolis de goias,1,79.0,0.0010510605200647453,0.0007220450295284793
6623,med,GO,teresina de goias,1,79.0,0.0010510605200647453,0.0007220450295284793
6624,med,GO,urutai,1,79.0,0.0010510605200647453,0.0007220450295284793
6625,med,MA,alto parnaiba,1,79.0,0.0010510605200647453,0.0007220450295284793
6626,med,MG,antonio prado de minas,1,79.0,0.0010510605200647453,0.0007220450295284793
6627,med,MG,santa cruz do prata,1,79.0,0.0010510605200647453,0.0007220450295284793
6628,med,PE,barreiros,1,79.0,0.0010510605200647453,0.0007220450295284793
6629,med,PE,sao joaquim do monte,1,79.0,0.0010510605200647453,0.0007220450295284793
6630,med,PI,agua branca,1,79.0,0.0010510605200647453,0.0007220450295284793
6631,med,PR,inacio martins,1,79.0,0.0010510605200647453,0.0007220450295284793
6632,med,RJ,santa rita da floresta,1,79.0,0.0010510605200647453,0.0007220450295284793
6633,med,RS,cruzeiro do sul,1,79.0,0.0010510605200647453,0.0007220450295284793
6634,med,SC,lontras,1,79.0,0.0010510605200647453,0.0007220450295284793
6635,med,SC,luiz alves,1,79.0,0.0010510605200647453,0.0007220450295284793
6636,med,SP,nantes,1,79.0,0.0010510605200647453,0.0007220450295284793
6637,med,SP,paulo de faria,1,79.0,0.0010510605200647453,0.0007220450295284793
6638,med,SP,rincao,1,79.0,0.0010510605200647453,0.0007220450295284793
6639,med,TO,praia norte,1,79.0,0.0010510605200647453,0.0007220450295284793
6640,low,ES,nova venecia,2,78.99,0.0021021210401294906,0.0007219536314234757
6641,med,RJ,conservatoria,1,78.99,0.0010510605200647453,0.0007219536314234757
6642,low,BA,teofilandia,2,78.98,0.0021021210401294906,0.0007218622333184722
6643,low,SP,sud mennucci,2,78.97999999999999,0.0021021210401294906,0.0007218622333184719
6644,low,BA,entre rios,2,78.91,0.0021021210401294906,0.0007212224465834469
6645,low,BA,senhor do bonfim,2,78.9,0.0021021210401294906,0.0007211310484784433
6646,low,MA,acailandia,2,78.9,0.0021021210401294906,0.0007211310484784433
6647,low,SP,castilho,2,78.9,0.0021021210401294906,0.0007211310484784433
6648,low,SP,guarei,2,78.9,0.0021021210401294906,0.0007211310484784433
6649,low,SP,riolandia,2,78.9,0.0021021210401294906,0.0007211310484784433
6650,med,SP,santa rita d'oeste,1,78.9,0.0010510605200647453,0.0007211310484784433
6651,low,MG,sao francisco de paula,2,78.89,0.0021021210401294906,0.0007210396503734396
6652,low,SP,ibira,2,78.89,0.0021021210401294906,0.0007210396503734396
6653,low,SP,igarata,2,78.89,0.0021021210401294906,0.0007210396503734396
6654,low,SP,santa rita do passa quatro,3,78.88,0.003153181560194236,0.000720948252268436
6655,low,SP,colombia,2,78.83000000000001,0.0021021210401294906,0.0007204912617434181
6656,low,SP,vargem,2,78.8,0.0021021210401294906,0.0007202170674284071
6657,low,SP,roseira,2,78.79,0.0021021210401294906,0.0007201256693234036
6658,low,RS,sao luiz gonzaga,4,78.69,0.004204242080258981,0.0007192116882733674
6659,low,MG,nova era,3,78.65,0.003153181560194236,0.0007188460958533531
6660,low,PR,sao joao,3,78.59,0.003153181560194236,0.0007182977072233314
6661,med,MG,jordania,1,78.45,0.0010510605200647453,0.000717018133753281
6662,med,BA,urandi,1,78.0,0.0010510605200647453,0.0007129052190281188
6663,med,MG,agua comprida,1,78.0,0.0010510605200647453,0.0007129052190281188
6664,med,MG,cassia,1,78.0,0.0010510605200647453,0.0007129052190281188
6665,med,MG,juatuba,1,78.0,0.0010510605200647453,0.0007129052190281188
6666,med,MG,volta grande,1,78.0,0.0010510605200647453,0.0007129052190281188
6667,med,MT,sao jose do rio claro,1,78.0,0.0010510605200647453,0.0007129052190281188
6668,med,PA,aurora do para,1,78.0,0.0010510605200647453,0.0007129052190281188
6669,med,PB,picui,1,78.0,0.0010510605200647453,0.0007129052190281188
6670,med,PE,buenos aires,1,78.0,0.0010510605200647453,0.0007129052190281188
6671,med,PI,inhuma,1,78.0,0.0010510605200647453,0.0007129052190281188
6672,med,PR,salgado filho,1,78.0,0.0010510605200647453,0.0007129052190281188
6673,med,RS,boqueirao do leao,1,78.0,0.0010510605200647453,0.0007129052190281188
6674,med,RS,santo antonio das missoes,1,78.0,0.0010510605200647453,0.0007129052190281188
6675,med,SC,monte castelo,1,78.0,0.0010510605200647453,0.0007129052190281188
6676,med,SP,jumirim,1,78.0,0.0010510605200647453,0.0007129052190281188
6677,med,TO,almas,1,78.0,0.0010510605200647453,0.0007129052190281188
6678,med,TO,colinas do tocantins,1,78.0,0.0010510605200647453,0.0007129052190281188
6679,med,TO,porto nacional,1,78.0,0.0010510605200647453,0.0007129052190281188
6680,low,PR,abatia,2,77.99,0.0021021210401294906,0.0007128138209231152
6681,low,RS,jaguari,2,77.99,0.0021021210401294906,0.0007128138209231152
6682,med,MG,santo antonio do aventureiro,1,77.99,0.0010510605200647453,0.0007128138209231152
6683,med,RS,sao jose do inhacora,1,77.99,0.0010510605200647453,0.0007128138209231152
6684,low,MG,descoberto,2,77.98,0.0021021210401294906,0.0007127224228181116
6685,low,PI,campo maior,2,77.98,0.0021021210401294906,0.0007127224228181116
6686,low,MG,bonfim,3,77.94,0.003153181560194236,0.0007123568303980971
6687,low,ES,piuma,2,77.9,0.0021021210401294906,0.0007119912379780827
6688,med,MG,sapucaia,1,77.9,0.0010510605200647453,0.0007119912379780827
6689,med,SE,cristinapolis,1,77.9,0.0010510605200647453,0.0007119912379780827
6690,low,SC,capivari de baixo,2,77.89,0.0021021210401294906,0.0007118998398730792
6691,med,PB,coremas,1,77.8,0.0010510605200647453,0.0007110772569280467
6692,med,PE,dormentes,1,77.8,0.0010510605200647453,0.0007110772569280467
6693,med,RS,rodeio bonito,1,77.8,0.0010510605200647453,0.0007110772569280467
6694,low,SC,vargem bonita,2,77.78999999999999,0.0021021210401294906,0.000710985858823043
6695,low,BA,santo estevao,2,77.77,0.0021021210401294906,0.0007108030626130358
6696,low,BA,paripiranga,2,77.71000000000001,0.0021021210401294906,0.0007102546739830143
6697,low,PR,salgado filho,2,77.69999999999999,0.0021021210401294906,0.0007101632758780105
6698,med,PR,clevelandia,1,77.69999999999999,0.0010510605200647453,0.0007101632758780105
6699,med,MG,alagoa,1,77.68,0.0010510605200647453,0.0007099804796680035
6700,low,MG,juvenilia,2,77.47999999999999,0.0021021210401294906,0.0007081525175679312
6701,low,SP,guaranta,2,77.4,0.0021021210401294906,0.0007074213327279025
6702,low,CE,barbalha,3,77.19,0.003153181560194236,0.0007055019725228268
6703,low,MG,bueno brandao,3,77.02,0.003153181560194236,0.0007039482047377655
6704,med,PR,imbau,1,77.0,0.0010510605200647453,0.0007037654085277582
6705,low,PE,bonito,2,76.99000000000001,0.0021021210401294906,0.0007036740104227547
6706,med,CE,beberibe,1,76.9,0.0010510605200647453,0.0007028514274777223
6707,med,RS,restinga seca,1,76.9,0.0010510605200647453,0.0007028514274777223
6708,med,RS,sarandi,1,76.9,0.0010510605200647453,0.0007028514274777223
6709,med,SP,nazare paulista,1,76.9,0.0010510605200647453,0.0007028514274777223
6710,med,SP,suzanapolis,1,76.9,0.0010510605200647453,0.0007028514274777223
6711,low,RS,augusto pestana,2,76.88,0.0021021210401294906,0.000702668631267715
6712,low,PR,peabiru,2,76.84,0.0021021210401294906,0.0007023030388477007
6713,low,BA,iacu,2,76.8,0.0021021210401294906,0.0007019374464276862
6714,low,MG,bras pires,2,76.8,0.0021021210401294906,0.0007019374464276862
6715,low,MS,aparecida do taboado,2,76.8,0.0021021210401294906,0.0007019374464276862
6716,low,PR,engenheiro beltrao,2,76.8,0.0021021210401294906,0.0007019374464276862
6717,med,CE,antonina do norte,1,76.8,0.0010510605200647453,0.0007019374464276862
6718,med,PB,pombal,1,76.8,0.0010510605200647453,0.0007019374464276862
6719,med,SE,campo do brito,1,76.8,0.0010510605200647453,0.0007019374464276862
6720,low,RS,sao sepe,3,76.65,0.003153181560194236,0.0007005664748526322
6721,med,MG,rio manso,1,76.59,0.0010510605200647453,0.0007000180862226105
6722,low,SC,guaruja do sul,2,76.55,0.0021021210401294906,0.000699652493802596
6723,low,ES,arace,2,76.4,0.0021021210401294906,0.0006982815222275421
6724,med,MG,brasilandia de minas,1,76.25,0.0010510605200647453,0.0006969105506524879
6725,med,MG,lajinha,1,76.07,0.0010510605200647453,0.000695265384762423
6726,med,BA,remanso,1,76.0,0.0010510605200647453,0.0006946255980273978
6727,med,MG,alvarenga,1,76.0,0.0010510605200647453,0.0006946255980273978
6728,med,MG,ferros,1,76.0,0.0010510605200647453,0.0006946255980273978
6729,med,BA,aracatu,1,75.99,0.0010510605200647453,0.0006945341999223942
6730,low,RJ,vila muriqui,2,75.97,0.0021021210401294906,0.0006943514037123869
6731,low,CE,acopiara,2,75.9,0.0021021210401294906,0.0006937116169773617
6732,med,BA,sitio do quinto,1,75.9,0.0010510605200647453,0.0006937116169773617
6733,med,MA,sao mateus do maranhao,1,75.9,0.0010510605200647453,0.0006937116169773617
6734,low,MG,campanha,3,75.89,0.003153181560194236,0.0006936202188723582
6735,low,PA,redencao,2,75.89,0.0021021210401294906,0.0006936202188723582
